WHOREGION;FLUSEASON;HEMISPHERE;ITZ;COUNTRY_CODE;COUNTRY_AREA_TERRITORY;ISO_WEEKSTARTDATE;ISO_YEAR;ISO_WEEK;MMWR_WEEKSTARTDATE;MMWR_YEAR;MMWR_WEEK;ORIGIN_SOURCE;AGEGROUP_CODE;CASE_INFO;REPORTED_CASES
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;13/05/2013;2013;20;12/05/2013;2013;20;NOTDEFINED;All;ILI;23552
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;07/04/2014;2014;15;06/04/2014;2014;15;NOTDEFINED;All;ILI;15078
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;14/04/2014;2014;16;13/04/2014;2014;16;NOTDEFINED;All;ILI;15916
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;21/04/2014;2014;17;20/04/2014;2014;17;NOTDEFINED;All;ILI;18749
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;28/04/2014;2014;18;27/04/2014;2014;18;NOTDEFINED;All;ILI;17344
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/05/2014;2014;19;04/05/2014;2014;19;NOTDEFINED;All;ILI;20566
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/05/2014;2014;20;11/05/2014;2014;20;NOTDEFINED;All;ILI;20984
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/01/2012;2012;1;01/01/2012;2012;1;NOTDEFINED;All;ILI;10987
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/01/2012;2012;2;08/01/2012;2012;2;NOTDEFINED;All;ILI;11067
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/11/2012;2012;45;04/11/2012;2012;45;NOTDEFINED;All;ILI;20560
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/11/2012;2012;46;11/11/2012;2012;46;NOTDEFINED;All;ILI;20757
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;19/11/2012;2012;47;18/11/2012;2012;47;NOTDEFINED;All;ILI;19451
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/01/2015;2015;2;04/01/2015;2015;1;NOTDEFINED;All;ILI;10924
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/01/2015;2015;3;11/01/2015;2015;2;NOTDEFINED;All;ILI;10242
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;19/01/2015;2015;4;18/01/2015;2015;3;NOTDEFINED;All;ILI;11310
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;23/11/2015;2015;48;22/11/2015;2015;47;NOTDEFINED;All;ILI;14853
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/11/2015;2015;49;29/11/2015;2015;48;NOTDEFINED;All;ILI;12488
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;07/12/2015;2015;50;06/12/2015;2015;49;NOTDEFINED;All;ILI;11801
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;14/12/2015;2015;51;13/12/2015;2015;50;NOTDEFINED;All;ILI;10876
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;26/11/2012;2012;48;25/11/2012;2012;48;NOTDEFINED;All;ILI;17850
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/12/2012;2012;49;02/12/2012;2012;49;NOTDEFINED;All;ILI;15497
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/12/2012;2012;50;09/12/2012;2012;50;NOTDEFINED;All;ILI;14372
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;31/12/2012;2013;1;30/12/2012;2013;1;NOTDEFINED;All;ILI;12536
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/11/2013;2013;45;03/11/2013;2013;45;NOTDEFINED;All;ILI;15264
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;11/11/2013;2013;46;10/11/2013;2013;46;NOTDEFINED;All;ILI;13719
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;18/11/2013;2013;47;17/11/2013;2013;47;NOTDEFINED;All;ILI;14126
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;21/12/2015;2015;52;20/12/2015;2015;51;NOTDEFINED;All;ILI;8808
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;28/12/2015;2015;53;27/12/2015;2015;52;NOTDEFINED;All;ILI;8376
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;08/08/2016;2016;32;07/08/2016;2016;32;NOTDEFINED;All;ILI;25751
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;15/08/2016;2016;33;14/08/2016;2016;33;NOTDEFINED;All;ILI;25688
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;22/08/2016;2016;34;21/08/2016;2016;34;NOTDEFINED;All;ILI;27808
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;29/08/2016;2016;35;28/08/2016;2016;35;NOTDEFINED;All;ILI;23875
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/09/2016;2016;36;04/09/2016;2016;36;NOTDEFINED;All;ILI;24125
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/11/2013;2013;48;24/11/2013;2013;48;NOTDEFINED;All;ILI;11829
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/12/2013;2013;49;01/12/2013;2013;49;NOTDEFINED;All;ILI;11271
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/12/2013;2013;50;08/12/2013;2013;50;NOTDEFINED;All;ILI;10502
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/12/2013;2014;1;29/12/2013;2014;1;NOTDEFINED;All;ILI;8689
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/11/2014;2014;45;02/11/2014;2014;45;NOTDEFINED;All;ILI;13963
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/11/2014;2014;46;09/11/2014;2014;46;NOTDEFINED;All;ILI;13344
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;17/11/2014;2014;47;16/11/2014;2014;47;NOTDEFINED;All;ILI;12629
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/09/2016;2016;37;11/09/2016;2016;37;NOTDEFINED;All;ILI;23670
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;07/08/2017;2017;32;06/08/2017;2017;32;NOTDEFINED;All;ILI;27149
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;14/08/2017;2017;33;13/08/2017;2017;33;NOTDEFINED;All;ILI;27889
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;21/08/2017;2017;34;20/08/2017;2017;34;NOTDEFINED;All;ILI;26748
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;28/08/2017;2017;35;27/08/2017;2017;35;NOTDEFINED;All;ILI;23485
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/09/2017;2017;36;03/09/2017;2017;36;NOTDEFINED;All;ILI;22564
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;11/09/2017;2017;37;10/09/2017;2017;37;NOTDEFINED;All;ILI;20356
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;24/11/2014;2014;48;23/11/2014;2014;48;NOTDEFINED;All;ILI;11891
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/12/2014;2014;49;30/11/2014;2014;49;NOTDEFINED;All;ILI;11414
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;08/12/2014;2014;50;07/12/2014;2014;50;NOTDEFINED;All;ILI;9968
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;20/07/2015;2015;30;19/07/2015;2015;29;NOTDEFINED;All;ILI;31008
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;27/07/2015;2015;31;26/07/2015;2015;30;NOTDEFINED;All;ILI;31885
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/08/2015;2015;32;02/08/2015;2015;31;NOTDEFINED;All;ILI;31817
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/08/2015;2015;33;09/08/2015;2015;32;NOTDEFINED;All;ILI;31806
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;06/08/2018;2018;32;05/08/2018;2018;32;NOTDEFINED;All;ILI;22094
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;13/08/2018;2018;33;12/08/2018;2018;33;NOTDEFINED;All;ILI;25740
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;20/08/2018;2018;34;19/08/2018;2018;34;NOTDEFINED;All;ILI;27394
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;27/08/2018;2018;35;26/08/2018;2018;35;NOTDEFINED;All;ILI;29078
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/09/2018;2018;36;02/09/2018;2018;36;NOTDEFINED;All;ILI;27922
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/09/2018;2018;37;09/09/2018;2018;37;NOTDEFINED;All;ILI;28598
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/08/2019;2019;32;04/08/2019;2019;32;NOTDEFINED;All;ILI;25025
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;17/08/2015;2015;34;16/08/2015;2015;33;NOTDEFINED;All;ILI;33930
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;24/08/2015;2015;35;23/08/2015;2015;34;NOTDEFINED;All;ILI;37539
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/04/2016;2016;14;03/04/2016;2016;14;NOTDEFINED;All;ILI;19987
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;11/04/2016;2016;15;10/04/2016;2016;15;NOTDEFINED;All;ILI;21065
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;18/04/2016;2016;16;17/04/2016;2016;16;NOTDEFINED;All;ILI;22750
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/04/2016;2016;17;24/04/2016;2016;17;NOTDEFINED;All;ILI;26802
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/05/2016;2016;18;01/05/2016;2016;18;NOTDEFINED;All;ILI;32432
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/05/2016;2016;19;08/05/2016;2016;19;NOTDEFINED;All;ILI;34448
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/04/2017;2017;14;02/04/2017;2017;14;NOTDEFINED;All;ILI;17698
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/04/2017;2017;15;09/04/2017;2017;15;NOTDEFINED;All;ILI;16626
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;17/04/2017;2017;16;16/04/2017;2017;16;NOTDEFINED;All;ILI;20138
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;24/04/2017;2017;17;23/04/2017;2017;17;NOTDEFINED;All;ILI;22492
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/05/2017;2017;18;30/04/2017;2017;18;NOTDEFINED;All;ILI;23703
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;08/05/2017;2017;19;07/05/2017;2017;19;NOTDEFINED;All;ILI;26031
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/08/2019;2019;33;11/08/2019;2019;33;NOTDEFINED;All;ILI;26364
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;19/08/2019;2019;34;18/08/2019;2019;34;NOTDEFINED;All;ILI;26081
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;26/08/2019;2019;35;25/08/2019;2019;35;NOTDEFINED;All;ILI;24528
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/09/2019;2019;36;01/09/2019;2019;36;NOTDEFINED;All;ILI;22956
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/09/2019;2019;37;08/09/2019;2019;37;NOTDEFINED;All;ILI;19827
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/08/2020;2020;32;02/08/2020;2020;32;NOTDEFINED;All;ILI;6249
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/08/2020;2020;33;09/08/2020;2020;33;NOTDEFINED;All;ILI;5989
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;26/03/2018;2018;13;25/03/2018;2018;13;NOTDEFINED;All;ILI;13417
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/04/2018;2018;14;01/04/2018;2018;14;NOTDEFINED;All;ILI;12306
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/04/2018;2018;15;08/04/2018;2018;15;NOTDEFINED;All;ILI;11120
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;16/04/2018;2018;16;15/04/2018;2018;16;NOTDEFINED;All;ILI;10770
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;23/04/2018;2018;17;22/04/2018;2018;17;NOTDEFINED;All;ILI;9397
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/04/2018;2018;18;29/04/2018;2018;18;NOTDEFINED;All;ILI;11728
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;07/05/2018;2018;19;06/05/2018;2018;19;NOTDEFINED;All;ILI;13797
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;17/08/2020;2020;34;16/08/2020;2020;34;NOTDEFINED;All;ILI;5670
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;24/08/2020;2020;35;23/08/2020;2020;35;NOTDEFINED;All;ILI;6050
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;31/08/2020;2020;36;30/08/2020;2020;36;NOTDEFINED;All;ILI;6093
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;07/09/2020;2020;37;06/09/2020;2020;37;NOTDEFINED;All;ILI;6077
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/01/2021;2021;1;03/01/2021;2021;1;NOTDEFINED;All;ILI;7762
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;11/01/2021;2021;2;10/01/2021;2021;2;NOTDEFINED;All;ILI;6921
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;18/01/2021;2021;3;17/01/2021;2021;3;NOTDEFINED;All;ILI;6506
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/03/2019;2019;13;24/03/2019;2019;13;NOTDEFINED;All;ILI;18770
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/04/2019;2019;14;31/03/2019;2019;14;NOTDEFINED;All;ILI;15469
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;08/04/2019;2019;15;07/04/2019;2019;15;NOTDEFINED;All;ILI;16258
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;15/04/2019;2019;16;14/04/2019;2019;16;NOTDEFINED;All;ILI;14704
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;22/04/2019;2019;17;21/04/2019;2019;17;NOTDEFINED;All;ILI;16183
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;29/04/2019;2019;18;28/04/2019;2019;18;NOTDEFINED;All;ILI;15454
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;23/03/2020;2020;13;22/03/2020;2020;13;NOTDEFINED;All;ILI;5783
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/01/2021;2021;4;24/01/2021;2021;4;NOTDEFINED;All;ILI;6248
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/02/2021;2021;5;31/01/2021;2021;5;NOTDEFINED;All;ILI;6733
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;06/12/2021;2021;49;05/12/2021;2021;49;NOTDEFINED;All;ILI;5173
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;13/12/2021;2021;50;12/12/2021;2021;50;NOTDEFINED;All;ILI;4767
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;20/12/2021;2021;51;19/12/2021;2021;51;NOTDEFINED;All;ILI;3145
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;27/12/2021;2021;52;26/12/2021;2021;52;NOTDEFINED;All;ILI;2620
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/01/2022;2022;1;02/01/2022;2022;1;NOTDEFINED;All;ILI;14475
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/03/2020;2020;14;29/03/2020;2020;14;NOTDEFINED;All;ILI;4812
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;06/04/2020;2020;15;05/04/2020;2020;15;NOTDEFINED;All;ILI;4532
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;13/04/2020;2020;16;12/04/2020;2020;16;NOTDEFINED;All;ILI;4644
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;20/04/2020;2020;17;19/04/2020;2020;17;NOTDEFINED;All;ILI;4846
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;27/04/2020;2020;18;26/04/2020;2020;18;NOTDEFINED;All;ILI;4435
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/08/2021;2021;31;01/08/2021;2021;31;NOTDEFINED;All;ILI;10994
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/08/2021;2021;32;08/08/2021;2021;32;NOTDEFINED;All;ILI;10989
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;10/01/2022;2022;2;09/01/2022;2022;2;NOTDEFINED;All;ILI;14058
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;17/01/2022;2022;3;16/01/2022;2022;3;NOTDEFINED;All;ILI;13698
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;24/01/2022;2022;4;23/01/2022;2022;4;NOTDEFINED;All;ILI;11301
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;31/01/2022;2022;5;30/01/2022;2022;5;NOTDEFINED;All;ILI;9340
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/12/2022;2022;49;04/12/2022;2022;49;NOTDEFINED;All;ILI;14365
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/12/2022;2022;50;11/12/2022;2022;50;NOTDEFINED;All;ILI;14353
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;19/12/2022;2022;51;18/12/2022;2022;51;NOTDEFINED;All;ILI;10577
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;26/12/2022;2022;52;25/12/2022;2022;52;NOTDEFINED;All;ILI;9388
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/01/2023;2023;1;01/01/2023;2023;1;NOTDEFINED;All;ILI;16021
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/01/2023;2023;2;08/01/2023;2023;2;NOTDEFINED;All;ILI;12789
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;16/01/2023;2023;3;15/01/2023;2023;3;NOTDEFINED;All;ILI;10894
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;23/01/2023;2023;4;22/01/2023;2023;4;NOTDEFINED;All;ILI;10265
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/01/2023;2023;5;29/01/2023;2023;5;NOTDEFINED;All;ILI;9483
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/12/2023;2023;49;03/12/2023;2023;49;NOTDEFINED;All;ILI;10079
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;16/08/2021;2021;33;15/08/2021;2021;33;NOTDEFINED;All;ILI;11445
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;23/08/2021;2021;34;22/08/2021;2021;34;NOTDEFINED;All;ILI;12076
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/08/2021;2021;35;29/08/2021;2021;35;NOTDEFINED;All;ILI;10647
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;06/09/2021;2021;36;05/09/2021;2021;36;NOTDEFINED;All;ILI;10095
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/08/2022;2022;31;31/07/2022;2022;31;NOTDEFINED;All;ILI;22328
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;08/08/2022;2022;32;07/08/2022;2022;32;NOTDEFINED;All;ILI;22081
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;15/08/2022;2022;33;14/08/2022;2022;33;NOTDEFINED;All;ILI;21445
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;22/08/2022;2022;34;21/08/2022;2022;34;NOTDEFINED;All;ILI;23663
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;29/08/2022;2022;35;28/08/2022;2022;35;NOTDEFINED;All;ILI;21330
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/09/2022;2022;36;04/09/2022;2022;36;NOTDEFINED;All;ILI;22592
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;31/07/2023;2023;31;30/07/2023;2023;31;NOTDEFINED;All;ILI;25167
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;07/08/2023;2023;32;06/08/2023;2023;32;NOTDEFINED;All;ILI;27236
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;14/08/2023;2023;33;13/08/2023;2023;33;NOTDEFINED;All;ILI;28857
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;21/08/2023;2023;34;20/08/2023;2023;34;NOTDEFINED;All;ILI;25739
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;11/12/2023;2023;50;10/12/2023;2023;50;NOTDEFINED;All;ILI;9458
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;18/12/2023;2023;51;17/12/2023;2023;51;NOTDEFINED;All;ILI;7671
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/12/2023;2023;52;24/12/2023;2023;52;NOTDEFINED;All;ILI;5746
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/01/2024;2024;1;31/12/2023;2024;1;NOTDEFINED;All;ILI;12981
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;08/01/2024;2024;2;07/01/2024;2024;2;NOTDEFINED;All;ILI;13621
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;15/01/2024;2024;3;14/01/2024;2024;3;NOTDEFINED;All;ILI;14606
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;22/01/2024;2024;4;21/01/2024;2024;4;NOTDEFINED;All;ILI;14488
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;28/08/2023;2023;35;27/08/2023;2023;35;NOTDEFINED;All;ILI;29895
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/09/2023;2023;36;03/09/2023;2023;36;NOTDEFINED;All;ILI;26633
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;22/07/2024;2024;30;21/07/2024;2024;30;NOTDEFINED;All;ILI;28165
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;29/07/2024;2024;31;28/07/2024;2024;31;NOTDEFINED;All;ILI;26601
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/08/2024;2024;32;04/08/2024;2024;32;NOTDEFINED;All;ILI;25903
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/08/2024;2024;33;11/08/2024;2024;33;NOTDEFINED;All;ILI;28740
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;19/08/2024;2024;34;18/08/2024;2024;34;NOTDEFINED;All;ILI;28815
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;29/01/2024;2024;5;28/01/2024;2024;5;NOTDEFINED;All;ILI;14874
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/12/2024;2024;49;01/12/2024;2024;49;NOTDEFINED;All;ILI;11976
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;09/12/2024;2024;50;08/12/2024;2024;50;NOTDEFINED;All;ILI;10056
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;16/12/2024;2024;51;15/12/2024;2024;51;NOTDEFINED;All;ILI;8122
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;23/12/2024;2024;52;22/12/2024;2024;52;NOTDEFINED;All;ILI;4626
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;30/12/2024;2025;1;29/12/2024;2025;1;NOTDEFINED;All;ILI;6628
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;06/01/2025;2025;2;05/01/2025;2025;2;NOTDEFINED;All;ILI;6244
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;13/01/2025;2025;3;12/01/2025;2025;3;NOTDEFINED;All;ILI;4843
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;26/08/2024;2024;35;25/08/2024;2024;35;NOTDEFINED;All;ILI;30632
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/09/2024;2024;36;01/09/2024;2024;36;NOTDEFINED;All;ILI;30610
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;27/02/2012;2012;9;26/02/2012;2012;9;NOTDEFINED;All;ILI;11881
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;05/03/2012;2012;10;04/03/2012;2012;10;NOTDEFINED;All;ILI;14049
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;12/03/2012;2012;11;11/03/2012;2012;11;NOTDEFINED;All;ILI;16603
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;19/03/2012;2012;12;18/03/2012;2012;12;NOTDEFINED;All;ILI;19048
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;26/03/2012;2012;13;25/03/2012;2012;13;NOTDEFINED;All;ILI;22267
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;02/04/2012;2012;14;01/04/2012;2012;14;NOTDEFINED;All;ILI;17284
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/02/2013;2013;9;24/02/2013;2013;9;NOTDEFINED;All;ILI;13882
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;04/03/2013;2013;10;03/03/2013;2013;10;NOTDEFINED;All;ILI;15802
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;11/03/2013;2013;11;10/03/2013;2013;11;NOTDEFINED;All;ILI;18859
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;18/03/2013;2013;12;17/03/2013;2013;12;NOTDEFINED;All;ILI;21489
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;25/03/2013;2013;13;24/03/2013;2013;13;NOTDEFINED;All;ILI;19534
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;01/04/2013;2013;14;31/03/2013;2013;14;NOTDEFINED;All;ILI;17788
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;17/02/2014;2014;8;16/02/2014;2014;8;NOTDEFINED;All;ILI;10621
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;24/02/2014;2014;9;23/02/2014;2014;9;NOTDEFINED;All;ILI;10894
AMR;SH;SH;FLU_TEMP_SAMR;ARG;Argentina;03/03/2014;2014;10;02/03/2014;2014;10;NOTDEFINED;All;ILI;12033
